Submission id,PID,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Gender,Ethnicity,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Condition,ID,Start time,Completion time,Email,Name,Last modified time,Education,AI Knowledge,Age,AI Deceptive,AI Dishonest,AI Suspicious,AI Wary,AI Harm,AI Confident,AI Security,AI Trustworthy,AI Reliable,AI Trust,AI systems are 1,AI systems are 2,AI systems are 3,AI systems are 4,AI systems are 5,AI systems are 6,AI systems are 7,AI systems are 8,AI systems are 9,AI Harm Post 1,AI Security Post,AI Suspicious Post,AI Wary/Deceptive Post,AI Harm Post 2,AI Confident Post,AI Dishonest Post,AI Trust Post,AI Reliable Post,AI Trustworthy Post,AI systems are Post 1,AI systems are Post 2,AI systems are Post 3,AI systems are Post 4,AI systems are Post 5,AI systems are Post 6,AI systems are Post 7,AI systems are Post 8,AI systems are Post 9,AI Interaction Feeling,Need Model Understanding,Job Screening Feeling,Age,AI Wary Post,AI Deceptive Post,AI Trust Post 2,AI Definition Feeling,Is White,Explanation Comment,Submission id (Demographics),PID (Demographics),Status (Demographics),Started at (Demographics),Completed at (Demographics),Reviewed at (Demographics),Archived at (Demographics),Time taken (Demographics),Completion code (Demographics),Total approvals (Demographics),Gender (Demographics),Ethnicity (Demographics),Age (Demographics),Sex (Demographics),Ethnicity simplified (Demographics),Country of birth (Demographics),Country of residence (Demographics),Nationality (Demographics),Language (Demographics),Student status (Demographics),Employment status (Demographics),Condition (Demographics),Responses,Submissions
698de9d8dcb21e60a4ff9928,697ba6326a558b4db48eb357,APPROVED,2026-02-12T14:57:34.870000Z,2026-02-12T15:13:16.265000Z,2026-03-05T00:08:16.438000Z,2026-02-12T15:13:17.113470Z,942.0,V4NJ6BPZ1K,17,Man (including Trans Male/Trans Man),Mixed,26,Male,White,Brazil,Brazil,Brazil,Portuguese,No,Full-Time,Text,58,2026-02-12 15:58:06,2026-02-12 16:12:57,anonymous,,,Bachelor,Beginner knowledge,,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Apathetic,Insensitive,Impersonal,Ignoring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Strongly Agree,Disagree,Agree,,,Disagree,Agree,,Disagree,Disagree,Self-Serving,Insensitive,Ignoring,Indifferent,Impersonal,Judgmental,Apathetic,Impatient,Rude,,Yes,I wouldn't feel safe.,26,Agree,Disagree,Disagree,Quiet,1,"I learned about and answered questions regarding AI model training, how they are trained, some of their limitations, and how the correction and mitigation process is going.",,,,,,,,,,,,,,,,,,,,,,,[],[]
698de9f4a3439c8d8d66e5eb,69814f8a960e1ad1299596e1,APPROVED,2026-02-12T14:55:51.857000Z,2026-02-12T15:06:52.378000Z,2026-03-05T00:00:20.697000Z,2026-02-12T15:06:53.132998Z,661.0,36F5GGF2LA,52,Non-binary (would like to give more detail),White,29,Female,White,Canada,Canada,Canada,English,No,Full-Time,Text,43,2026-02-12 15:55:55,2026-02-12 16:06:40,anonymous,,,High School,Beginner knowledge,,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Self-Serving,Cordial,Indifferent,Judgmental,Patient,Disagree,Disagree,Strongly Agree,,,Disagree,Agree,,Disagree,Strongly Disagree,Self-Serving,Insensitive,Ignoring,Indifferent,Impersonal,Judgmental,Apathetic,Patient,Cordial,,in part,I would prefer human verification ,29,Strongly Agree,Agree,Disagree,indifferent,1,I read text about BERT and Zani (spelling?) and was asked what I learned from each text.,,,,,,,,,,,,,,,,,,,,,,,[],[]
698dea0d9350f8e045d947d7,667ebb747b43b02dbbd26d47,APPROVED,2026-02-12T14:56:28.932000Z,2026-02-12T15:10:56.808000Z,2026-03-05T00:09:23.741000Z,2026-02-12T15:10:57.665072Z,868.0,B0SPCEIR9B,798,Woman (including Trans Female/Trans Woman),Other (please feel free to let us know your ethnicity via email),48,Female,Other,South Africa,South Africa,South Africa,English,No,Full-Time,Text,55,2026-02-12 15:56:33,2026-02-12 16:10:29,anonymous,,,Bachelor,Conceptual understanding,,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Empathetic ,Sensitive,Personal,Caring,Altruistic,Cordial,Responsive,Open-Minded,Patient,Disagree,Strongly Agree,Disagree,,,Strongly Agree,Disagree,,Strongly Agree,Strongly Agree,Altruistic,Sensitive,Caring,Responsive,Personal,Open-Minded,Empathetic ,Patient,Cordial,,yes,assured and scared,49,Disagree,Strongly Disagree,Strongly Agree,Interested,0,I had to answer questions on AI structured product interaction,,,,,,,,,,,,,,,,,,,,,,,[],[]
698dea1848115605ae77d87b,698a8b3d9811cfd9e748450e,APPROVED,2026-02-12T14:56:24.078000Z,2026-02-12T15:13:06.146000Z,2026-03-05T00:08:03.184000Z,2026-02-12T15:13:06.900935Z,1003.0,IEAXYOBK9Q,9,Woman (including Trans Female/Trans Woman),South East Asian,30,Female,Asian,Vietnam,Vietnam,Vietnam,Vietnamese,No,Full-Time,Text,67,2026-02-12 16:24:39,2026-02-12 16:46:53,anonymous,,,Bachelor,Beginner knowledge,30.0,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Impersonal,Self-Serving,Open-Minded,Responsive,Insensitive,Ignoring,Apathetic,Cordial,Patient,"I believe this artificial intelligence has great potential for further development in the future, and once it is perfected, it will bring many benefits to humanity.",Yes,"I have no problem with using AI to screen job applications, but I want recruiters to use AI only as a supporting tool; humans should be the ones making the decisions, not AI.",,,,,,0,"I learned that BERT is trained to predict for what should fill in the hidden word of a sentence. I learned that BERT also know something about many places. I learned that deploying large language models at scale also risks amplifying and perpetuating today's harmful stereotypes, and we are have some ways to mitigate model bias..",,,,,,,,,,,,,,,,,,,,,,,[],[]
698dea1848115605ae77d87b,698a8b3d9811cfd9e748450e,APPROVED,2026-02-12T14:56:24.078000Z,2026-02-12T15:13:06.146000Z,2026-03-05T00:08:03.184000Z,2026-02-12T15:13:06.900935Z,1003.0,IEAXYOBK9Q,9,Woman (including Trans Female/Trans Woman),South East Asian,30,Female,Asian,Vietnam,Vietnam,Vietnam,Vietnamese,No,Full-Time,Text,57,2026-02-12 15:56:40,2026-02-12 16:12:27,anonymous,,,Bachelor,Beginner knowledge,,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Agree,Disagree,Agree,,,Disagree,Disagree,,Disagree,Disagree,Self-Serving,Insensitive,Ignoring,Responsive,Impersonal,Open-Minded,Apathetic,Patient,Cordial,,Yes,"I have no problem with using AI to screen job applications, but I want recruiters to use AI only as a supporting tool; humans should be the ones making the decisions, not AI.",30,Agree,Disagree,Disagree,I'm quite concerned about the increasingly rapid development of AI.,0,"I learned how the BERT model is trained, deploying large language models at scale also risks amplifying and perpetuating today's harmful stereotypes. And I learn that it's also possible that as models grow more capable, they might be able to explain and perform some of this debiasing themselves.",,,,,,,,,,,,,,,,,,,,,,,[],[]
698dea4fe6312ab375d824de,69666ba496bfd1119c16d1bf,APPROVED,2026-02-12T14:57:49.182000Z,2026-02-12T15:07:40.808000Z,2026-03-05T00:02:12.614000Z,2026-02-12T15:07:41.757070Z,592.0,NOCODE,65,Man (including Trans Male/Trans Man),White,26,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time,Text,45,2026-02-12 15:57:50,2026-02-12 16:06:46,anonymous,,,High School,Beginner knowledge,,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Strongly Disagree,Strongly Disagree,Agree,,,Disagree,Disagree,,Strongly Disagree,Strongly Disagree,Self-Serving,Insensitive,Ignoring,Responsive,Impersonal,Judgmental,Empathetic ,Patient,Cordial,,I think it's just based on a lot of data and thus will generalize too much instead of catering to the individual,Sad because I would possibly get filtered based on a generalization or stereotype without a single person actually viewing the application,26,Agree,Strongly Disagree,Strongly Disagree,no strong feelings,1,ZJPHBLWT4Z - I learned about Bert the language model and his follow up that tries to eliminate gender bias,,,,,,,,,,,,,,,,,,,,,,,[],[]
698deb29a71288787ba7e544,698b0fea7d706ea409fcd540,APPROVED,2026-02-12T15:00:57.909000Z,2026-02-12T15:31:05.883000Z,2026-03-05T00:08:16.878000Z,2026-02-12T15:31:06.810984Z,1808.0,NB1C439RHY,1,Man (including Trans Male/Trans Man),Mixed,18,Male,Mixed,Brazil,Brazil,Brazil,Portuguese,Yes,Unemployed (and job seeking),Text,88,2026-02-12 16:01:05,2026-02-12 16:30:57,anonymous,,,Bachelor,Beginner knowledge,,Disagree,Strongly Disagree,Agree,Strongly Disagree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Apathetic,Insensitive,Personal,Ignoring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Disagree,Agree,Disagree,,,Disagree,Strongly Disagree,,Agree,Agree,Self-Serving,Insensitive,Caring,Responsive,Impersonal,Open-Minded,Apathetic,Patient,Cordial,,"I think when using AI, you need to at least undestand the functionality of that expecific model.",I'd prefer a human to do it.,18,Disagree,Disagree,Agree,It was good,0,I learned how AI models work and explained what i understood of it.,,,,,,,,,,,,,,,,,,,,,,,[],[]
698deb2aa1ede98c74cb56b8,698a466b5283fb0016d3c3de,APPROVED,2026-02-12T15:01:29.826000Z,2026-02-12T15:24:18.593000Z,2026-03-05T00:01:43.901000Z,2026-02-12T15:24:19.441324Z,1369.0,XCR3G985CQ,1,Woman (including Trans Female/Trans Woman),White,19,Female,White,Romania,Romania,Romania,Romanian,Yes,Unemployed (and job seeking),Text,76,2026-02-12 16:01:36,2026-02-12 16:23:52,anonymous,,,High School,Beginner knowledge,,Agree,Agree,Disagree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Apathetic,Insensitive,Impersonal,Caring,Altruistic,Cordial,Responsive,Open-Minded,Impatient,Strongly Disagree,Agree,Agree,,,Disagree,Disagree,,Agree,Disagree,Self-Serving,Insensitive,Caring,Responsive,Impersonal,Open-Minded,Apathetic,Impatient,Cordial,,Yes,"I think I would feel okay, as long as it's the right program to do it",19,Strongly Agree,Disagree,Agree,I guess I just felt curious,1,I read 4 texts and at the end I wrote what I learned from them ,,,,,,,,,,,,,,,,,,,,,,,[],[]
698deb573b40b9201db2b45c,691371c5d552995298408398,APPROVED,2026-02-12T15:02:00.464000Z,2026-02-12T15:12:19.521000Z,2026-03-05T00:09:20.972000Z,2026-02-12T15:12:20.300058Z,620.0,WTMPVX1FZI,406,Woman (including Trans Female/Trans Woman),Middle Eastern,26,Female,Asian,Turkey,Canada,Canada,Turkish,No,Full-Time,Text,56,2026-02-12 16:02:05,2026-02-12 16:11:51,anonymous,,,Bachelor,Advanced,,Disagree,Disagree,Strongly Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Empathetic ,Insensitive,Personal,Caring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Disagree,Disagree,Disagree,,,Agree,Disagree,,Agree,Agree,Altruistic,Insensitive,Caring,Indifferent,Personal,Judgmental,Empathetic ,Patient,Cordial,,"I believe so, just like how you would when meeting a person ",I would not be happy at all. A human being should do this. ,26,Disagree,Disagree,Agree,"I felt indifferent, I knew a lot of it myself already ",0,"I learned about LLMs, particularly the one named BERT.",,,,,,,,,,,,,,,,,,,,,,,[],[]
698deba3d11fa05a4a688bc2,67da488436f9ec390284e999,APPROVED,2026-02-12T15:02:59.903000Z,2026-02-12T15:27:51.031000Z,2026-03-05T00:10:06.760000Z,2026-02-12T15:27:51.886335Z,1492.0,W5BDOD61XF,331,Non-binary (would like to give more detail),Latino/Hispanic,26,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),Text,84,2026-02-12 16:03:08,2026-02-12 16:27:37,anonymous,,,Graduate Professional Degree,Conceptual understanding,,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Apathetic,Insensitive,Personal,Ignoring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Agree,Strongly Disagree,Agree,,,Strongly Disagree,Disagree,,Strongly Disagree,Strongly Disagree,Self-Serving,Insensitive,Ignoring,Indifferent,Impersonal,Open-Minded,Apathetic,Impatient,Cordial,,"Yes, it is highly important to know how it works that way I can understand what influences the way it crafts it's answers.","Knowing what I know now I would be more upset, my line of work has more of the opposite gender working on it, so it could be very likely I would get rejected just because of my gender.",26,Strongly Agree,Disagree,Strongly Disagree,"I feel more educated; I hadn't even considered those types of things. I have had friends getting rejected of a job application almost as soon as they submited so it's crazy to think that it really could have been, their gender, name or ethnicity.",0,"I learned about how some older models were trained by learning pattern recognition but these patterns could be harmful and to this day, newer models aren't much better at avoiding that,",,,,,,,,,,,,,,,,,,,,,,,[],[]
698deba8e94590643d7ba60f,697e8016028ec0dd8e5d9a43,APPROVED,2026-02-12T15:05:05.707000Z,2026-02-12T15:23:43.846000Z,2026-03-05T00:08:30.179000Z,2026-02-12T15:23:45.761228Z,1119.0,LIQV9S3YZK,5,Non-binary (would like to give more detail),South East Asian,28,Male,Asian,India,India,India,Other,No,Unemployed (and job seeking),Text,74,2026-02-12 16:05:11,2026-02-12 16:22:18,anonymous,,,Bachelor,Conceptual understanding,,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Empathetic ,Insensitive,Impersonal,Caring,Altruistic,Cordial,Responsive,Open-Minded,Impatient,Strongly Disagree,Strongly Agree,Strongly Disagree,,,Strongly Agree,Strongly Disagree,,Strongly Agree,Agree,Altruistic,Sensitive,Caring,Responsive,Impersonal,Open-Minded,Empathetic ,Impatient,Cordial,,yes I do ,It's safe and secure.,28,Strongly Disagree,Strongly Disagree,Strongly Agree,I feel the AI as a modern machine.,0,it's good to understand the paragraph,,,,,,,,,,,,,,,,,,,,,,,[],[]
698debae621de8b3f3510c2a,611f4665b4d9519095682405,APPROVED,2026-02-12T15:05:00.257000Z,2026-02-12T15:26:45.292000Z,2026-03-05T00:07:32.346000Z,2026-02-12T15:26:46.219384Z,1306.0,0XTGF88PMG,673,Woman (including Trans Female/Trans Woman),Black/British,25,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time,Text,83,2026-02-12 16:36:57,2026-02-12 17:00:06,anonymous,,,Bachelor,Beginner knowledge,25.0,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Empathetic ,Sensitive,Personal,Caring,Altruistic,Cordial,Responsive,Open-Minded,Patient,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Impersonal,Altruistic,Open-Minded,Responsive,Sensitive,Caring,Empathetic ,Cordial,Patient,It was a very nice and new experience.,yes,I would feel good.,,,,,,0,I got a chance to edit the sentences and see the newly generated outcome.,,,,,,,,,,,,,,,,,,,,,,,[],[]
698debae621de8b3f3510c2a,611f4665b4d9519095682405,APPROVED,2026-02-12T15:05:00.257000Z,2026-02-12T15:26:45.292000Z,2026-03-05T00:07:32.346000Z,2026-02-12T15:26:46.219384Z,1306.0,0XTGF88PMG,673,Woman (including Trans Female/Trans Woman),Black/British,25,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time,Text,81,2026-02-12 16:05:16,2026-02-12 16:26:07,anonymous,,,Bachelor,Beginner knowledge,,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Empathetic ,Sensitive,Impersonal,Caring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Strongly Disagree,Agree,Strongly Disagree,,,Agree,Strongly Disagree,,Strongly Agree,Agree,Self-Serving,Sensitive,Caring,Responsive,Impersonal,Open-Minded,Empathetic ,Patient,Cordial,,yes,I will be okay with it.,25,Strongly Disagree,Disagree,Agree,"I didn't experience emotions, I can say I was neutral.",0,I read about LLM and BERT. I learnt how BERT functions.,,,,,,,,,,,,,,,,,,,,,,,[],[]
698debdb22d3b2e0ba86739d,6903611bea75157b8b49622d,APPROVED,2026-02-12T15:05:21.605000Z,2026-02-12T15:15:58.805000Z,2026-03-05T00:08:01.158000Z,2026-02-12T15:15:59.594217Z,638.0,NOCODE,171,Woman (including Trans Female/Trans Woman),White Sephardic Jew,32,Female,White,Israel,Israel,Israel,Hebrew,No,Full-Time,Text,65,2026-02-12 16:05:28,2026-02-12 16:15:38,anonymous,,,Bachelor,Advanced,,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Agree,Disagree,Agree,,,Strongly Disagree,Disagree,,Disagree,Strongly Disagree,Self-Serving,Insensitive,Caring,Responsive,Personal,Open-Minded,Empathetic ,Patient,Cordial,,"You don’t need to understand every technical detail, but you do need transparency, testing, and the ability to challenge it before trusting it for important decisions.","I would feel uncomfortable and unsure the decision is fair, especially because of the risk of bias and the lack of transparency about why I was rejected or accepted.",32,Strongly Agree,Agree,Disagree,"A bit skeptical but also curious, because the definition sounds impressive yet hides many human and ethical limitations.",1,P8O5MU940R,,,,,,,,,,,,,,,,,,,,,,,[],[]
698debf62f9d553915d2c504,66952367721687887540318f,APPROVED,2026-02-12T15:04:22.254000Z,2026-02-12T15:26:46.224000Z,2026-03-05T00:01:19.220000Z,2026-02-12T15:26:47.128477Z,1344.0,96HC6HP5PX,560,Woman (including Trans Female/Trans Woman),Caribbean,23,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time,Text,103,2026-02-12 16:47:04,2026-02-12 17:11:42,anonymous,,,Master,Advanced,23.0,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Empathetic ,Sensitive,Impersonal,Caring,Altruistic,Cordial,Responsive,Open-Minded,Patient,Strongly Disagree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Personal,Altruistic,Open-Minded,Responsive,Sensitive,Caring,Empathetic ,Cordial,Patient,good,YES,GOOD,,,,,,0,I learnt about all the things that the AI bert could do,,,,,,,,,,,,,,,,,,,,,,,[],[]
698debf62f9d553915d2c504,66952367721687887540318f,APPROVED,2026-02-12T15:04:22.254000Z,2026-02-12T15:26:46.224000Z,2026-03-05T00:01:19.220000Z,2026-02-12T15:26:47.128477Z,1344.0,96HC6HP5PX,560,Woman (including Trans Female/Trans Woman),Caribbean,23,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time,Text,80,2026-02-12 16:05:24,2026-02-12 16:25:59,anonymous,,,Master,Advanced,,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Empathetic ,Sensitive,Personal,Caring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Strongly Disagree,Agree,Disagree,,,Strongly Agree,Strongly Disagree,,Strongly Agree,Agree,Altruistic,Sensitive,Caring,Responsive,Personal,Open-Minded,Empathetic ,Patient,Cordial,,YES,GOOD,23,Agree,Agree,Strongly Agree,i felt educated more about AI,0,I learnt about all the things that the AI bert could do,,,,,,,,,,,,,,,,,,,,,,,[],[]
698debfa224181b9e3633b36,613a9ae74a507195416c46c8,APPROVED,2026-02-12T15:04:53.566000Z,2026-02-12T15:15:43.393000Z,2026-03-05T00:02:22.496000Z,2026-02-12T15:15:44.169835Z,650.0,VM0LI8B1LQ,625,Woman (including Trans Female/Trans Woman),White Mexican,35,Female,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time,Text,63,2026-02-12 16:04:56,2026-02-12 16:15:19,anonymous,,,Graduate Professional Degree,Conceptual understanding,,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Empathetic ,Insensitive,Impersonal,Caring,Altruistic,Cordial,Responsive,Open-Minded,Patient,Disagree,Disagree,Strongly Disagree,,,Agree,Strongly Disagree,,Agree,Agree,Altruistic,Insensitive,Caring,Responsive,Impersonal,Open-Minded,Empathetic ,Patient,Cordial,,well yes that gives me a better perspective ,i wouldn't mind,35,Disagree,Disagree,Agree,I feel comfortable ,1,I learn about BERT and ZARI models ,,,,,,,,,,,,,,,,,,,,,,,[],[]
698dec82e6043ec4dbbb036a,697cad2b081e7282b745846a,APPROVED,2026-02-12T15:06:42.333000Z,2026-02-12T15:16:20.668000Z,2026-03-05T00:09:08.993000Z,2026-02-12T15:16:21.486070Z,579.0,C16TBHX8,30,Man (including Trans Male/Trans Man),Rather not say,24,Male,Prefer not to say,India,India,India,Hindi,Yes,Part-Time,Text,61,2026-02-12 16:06:59,2026-02-12 16:14:18,anonymous,,,Bachelor,Beginner knowledge,,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Apathetic,Sensitive,Impersonal,Caring,Altruistic,Cordial,Responsive,Open-Minded,Impatient,Agree,Disagree,Disagree,,,Agree,Disagree,,Disagree,Disagree,Altruistic,Sensitive,Caring,Responsive,Personal,Judgmental,Apathetic,Impatient,Rude,,"Yes, partly. Understanding how it works, even at a basic level, helps me judge whether it is reliable, unbiased, and safe. Some transparency is important for trust, even if I don’t know all technical details.","I would feel slightly nervous but open. Nervous because AI might miss human qualities or misinterpret experiences, but open because it could make the process faster and less biased. I would appreciate transparency on how my application is evaluated.",24,Disagree,Agree,Agree,"I felt curious and a little cautious. Curious because AI seems powerful and capable of solving complex problems, and cautious because I wonder how accurate or fair it might be in practice.",0,Describe what you did during the interaction: I visited the link and read the AI’s explanation carefully. I interacted by scrolling through the text and exploring any examples or details provided. I focused on understanding how the AI explained the concept and noted whether the explanation was clear and easy to follow.,,,,,,,,,,,,,,,,,,,,,,,[],[]
698dece766488254449fd254,67344ff58f3831daf758291d,TIMED-OUT,2026-02-12T15:08:23.817000Z,,,2026-02-23T13:33:40.642845Z,944717.0,,17,Non-binary (would like to give more detail),African,24,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking),Text,95,2026-02-12 16:08:31,2026-02-12 16:40:41,anonymous,,,Graduate Professional Degree,Advanced,,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Empathetic ,Sensitive,Impersonal,Caring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Disagree,Agree,Agree,,,Agree,Disagree,,Agree,Disagree,Self-Serving,Sensitive,Caring,Responsive,Personal,Open-Minded,Empathetic ,Patient,Cordial,,no,happy,25,Agree,Disagree,Disagree,good,0,learnt about bert ,,,,,,,,,,,,,,,,,,,,,,,[],[]
698dece8aa52b4987a20fcb8,60d0bc810fe5352cb95e760a,APPROVED,2026-02-12T15:08:27.821000Z,2026-02-12T15:21:41.369000Z,2026-03-05T00:00:53.438000Z,2026-02-12T15:21:42.176557Z,794.0,IDTCBWKAW3,919,Non-binary (would like to give more detail),Black/African American,25,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED,Text,73,2026-02-12 16:08:31,2026-02-12 16:21:22,anonymous,,,Bachelor,Advanced,,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Apathetic,Sensitive,Impersonal,Caring,Altruistic,Cordial,Responsive,Open-Minded,Patient,Disagree,Disagree,Agree,,,Strongly Disagree,Strongly Disagree,,Disagree,Disagree,Altruistic,Sensitive,Caring,Responsive,Impersonal,Open-Minded,Empathetic ,Patient,Cordial,,Yes,I would feel robbed at an opportunity to showcase my skill due to alack of human comprehension on my resume,25,Strongly Agree,Agree,Disagree,That AI is a development aimed at reducing human interactions in society. ,0,"During the interaction I learnt about the AI sysem BERT and its possbile biaes. I also learnt that developers are in the process of addressing these biases by coming with another better system that identifies gender without bias, named Zari. ",,,,,,,,,,,,,,,,,,,,,,,[],[]
698decfbf1c52ed35fecc95e,697a75f110de3fc445d250fc,APPROVED,2026-02-12T15:08:43.414000Z,2026-02-12T15:20:38.622000Z,2026-03-05T00:02:13.283000Z,2026-02-12T15:20:40.237670Z,716.0,TXL0TMNCXU,6,Man (including Trans Male/Trans Man),White,32,Male,White,Brazil,Brazil,Brazil,Portuguese,Yes,Unemployed (and job seeking),Text,71,2026-02-12 16:08:56,2026-02-12 16:20:27,anonymous,,,Graduate Professional Degree,Advanced,,Agree,Disagree,Disagree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Agree,Agree,Apathetic,Insensitive,Impersonal,Caring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Agree,Agree,Agree,,,Disagree,Disagree,,Disagree,Disagree,Self-Serving,Insensitive,Ignoring,Indifferent,Impersonal,Open-Minded,Apathetic,Patient,Cordial,,I think i need to understand the company/organization that developed/trained it in order to trust instead.,"If the AI is not biased, i'm fine with it.",32,Agree,Agree,Agree,I think the true rule to tell if an LLM is or not to be trusted and the other affirmations above are relative of what organization/company developed and trained them. Each have its own agenda so no model have the same judgment and bias.,1,"Completion code: TXL0TMNCXU | Basically, a short assessment about how LLMs are trained and approaches to debias them.",,,,,,,,,,,,,,,,,,,,,,,[],[]
698ded484ed0923a5119dbf4,66c494265032c02a7b5ebdbc,APPROVED,2026-02-12T15:10:10.098000Z,2026-02-12T15:30:35.844000Z,2026-03-05T00:07:49.904000Z,2026-02-12T15:30:36.673111Z,1226.0,VAWP3PEUIN,88,Non-binary (would like to give more detail),African,36,Female,Black,South Africa,South Africa,South Africa,Other,No,Other,Text,86,2026-02-12 16:10:17,2026-02-12 16:29:14,anonymous,,,Graduate Professional Degree,Conceptual understanding,,Agree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Apathetic,Insensitive,Impersonal,Caring,Altruistic,Cordial,Responsive,Open-Minded,Patient,Disagree,Disagree,Agree,,,Disagree,Disagree,,Agree,Disagree,Self-Serving,Insensitive,Ignoring,Responsive,Impersonal,Open-Minded,Apathetic,Patient,Cordial,,Maybe,Oh goodness already panic ,36,Disagree,Disagree,Disagree,Just ok,0,Answered questions and got code VAWP3PEUIN,,,,,,,,,,,,,,,,,,,,,,,[],[]
